City_63,29,20069876888014,73,41566457970386
City_64,46,10475135289824,85,95492314586598
City_65,79,89854056808639,31,75273855883145
City_66,59,6863507682777,90,61059326642203
City_67,18,626358465314887,90,15684682538506
City_68,89,76811879596912,76,72718649345741
City_69,88,39014326157637,93,96086720584188
City_70,95,54707428452953,99,26906181282133
City_71,34,1563403223626,4,6355242635428
City_72,31,68935033306921,70,95564036294782
City_73,10,43863886069093,14,507942445089627
City_74,96,33698061313333,2,153898243018726
City_75,3,529425046414947,15,499518537860869
City_76,52,269336260718966,1,3392258893917486
City_77,29,58619685017927,34,71994505831678
City_78,6,518879499552755,69,59331837702429
City_79,80,54539618508227,14,578758073449327
City_80,36,04024730904205,4,851467774910379
City_81,34,40082667398377,42,4424248987544
City_82,69,10528739572446,59,03134136712157
City_83,56,433977728249694,28,020506347415974
City_84,60,13791937245999,69,30844944102428
City_85,31,649236323145814,64,12241679150856
City_86,1,0090411206677419,97,5706642039922
City_87,45,06871971079895,3,102943836629646
City_88,60,256424056511726,99,91817311756327
City_89,18,996294266399193,98,42165111569649
City_90,17,85125180636046,68,71807495263211
City_91,95,31519130014556,20,048373631285553
City_92,69,85841648573012,34,327576568840854
City_93,43,227306162737236,84,89079335653152
City_94,3,1342368219666628,30,88891130492295
City_95,92,54142849609362,35,023895722419
City_96,16,70931346298874,43,535255131274134
City_97,84,42451999801173,90,96683895326922
City_98,4,316801592645625,8,011800881809405
City_99,32,87081333235683,86,04165006384014
City_100,73,29548746274862,99,37438604241154
City_101,30,724589928435176,14,42187077639272
City_102,61,10009039654105,5,023062266043954
City_103,70,43482923976482,16,529418613768776
City_104,31,036291076253285,36,858499436540825
City_105,72,62859678940096,25,51493289372283
City_106,70,85882019236395,12,487875340769284
City_107,2,3983622228148427,83,09670050960612
City_108,72,28127805759937,88,26208392053654
City_109,61,14226489069521,79,98174809470908
City_110,23,004151807940875,94,3532489074798
City_111,64,70832236551259,50,07846522309388
City_112,93,73278231523284,74,07375267123354
City_113,46,81349342995724,59,60603281947444
City_114,49,93391156528241,76,27862321989784
City_115,5,633677840318773,82,54679914514533
City_116,50,47486627378029,13,406155828501875
City_117,57,530735286238134,47,57496480252643
City_118,8,116649875328308,15,409283319133982
City_119,51,73966820210975,45,85926108979579
City_120,46,84268154283241,83,38757016415379
City_121,42,71939984875795,46,34078932561941
City_122,76,8911495099627,0,3424732177623513
City_123,74,9951289837361,5,358406436531404
City_124,31,3674200406027,17,66963764453695
City_125,75,13778564049841,26,199746483261354
City_126,89,49051498895582,67,55934638554153
City_127,4,364631256427021,72,35466071980974
City_128,55,19520738023467,87,20984087897297
City_129,31,806364408717148,92,20894675161938
City_130,10,073220908671331,98,43843304125838
City_131,29,005536837818525,53,23274771476485
City_132,84,47092786441895,91,54569199139677
City_133,82,87025317050656,67,68464697499972
City_134,6,995854040770744,92,3589635347596
City_135,41,61390236762196,32,22738619062751
City_136,65,06846430487083,3,6315598606962096
City_137,51,978556069711736,91,34804821200034
City_138,81,6043140725023,72,33813641143925
City_139,16,641119355639688,41,59431687973992
City_140,90,11452640673907,20,28229189554659
City_141,82,24614327125414,22,393209277150905
City_142,2,265980356412911,83,40568570903118
City_143,12,774482236287344,92,9542980950414
City_144,23,737732585090356,53,645792264568435
City_145,79,6364103671185,81,54737906002858
City_146,53,40952186190926,33,29864156638669
City_147,51,84794034676875,54,1975326449899
City_148,73,19628388278824,97,98689695617465
City_149,76,88722342698114,34,30804975239188
City_150,77,53339437183799,40,59226756530228
City_151,83,15052791280036,71,22555112484848
City_152,70,43078651905054,11,978456377757796
City_153,45,833511420537135,72,35414865399957
City_154,48,72403861448807,11,614940828882325
City_155,23,243499227840736,77,16421623770081
City_156,68,23759535743861,21,92844340270326
City_157,91,3068870991386,62,90901254265165
City_158,41,37197608377539,68,67968148326945
City_159,74,09682266092645,79,65716116715132
City_160,44,38741880387601,47,9904116029435
City_161,92,18982727863167,5,934756716520573
City_162,88,09439796414586,7,2013482321379385
City_163,55,55116039033684,56,49854307280623
City_164,63,9981071375914,63,97125783140205
City_165,7,840071888845246,3,124604144417553
City_166,81,81243686932702,83,24795528790528
City_167,25,7610461213414,68,12570527640189
City_168,43,846084650357234,58,38745791744461
City_169,19,93896319298033,65,01972668738426
City_170,35,32939423818798,77,6282236934243
City_171,84,3881339726632,78,57152341520487
City_172,67,29332816552173,69,16795564873752
City_173,55,537611640086624,20,04793764987275
City_174,90,06031580567266,94,06345110403578
City_175,78,27932847623606,40,69671704063034
City_176,83,83683112486979,91,61452898734863
City_177,22,40621569677038,67,92956487324861
City_178,16,06176068226357,20,89142518552619
City_179,27,339790462218836,96,13298325301447
City_180,98,4425813663868,6,7526835438392885
City_181,45,23070137755042,10,107655551859207
City_182,44,31023211573398,7,068756170882962
City_183,63,00459103318521,71,12976515274151
City_184,6,417118893627716,35,61403964716029
City_185,28,982285211233517,49,27570852062523
City_186,58,87534034743971,76,4840761054739
City_187,46,9453674055103,1,2381587460556287
City_188,2,300498370533244,85,49756916458271
City_189,9,05250311939837,94,30726173267125
City_190,81,2827753357722,99,45064292490785
City_191,81,14594689938785,57,97604092208947
City_192,75,52389901528919,73,79494306964946
City_193,10,6797110060323,17,308521293409427
City_194,2,6359474691295404,21,624996059327607
City_195,14,649218140788633,38,598206003268544
City_196,35,221207529405,82,58905879039393
City_197,67,94004657255684,57,42218458623889
City_198,80,35374075743101,74,54625708435574
City_199,90,39616391156133,78,55914714562456
City_200,45,1339688535563,17,39669519087905
City_201,47,02083761368645,9,922697633783784
City_202,94,06389701171668,3,2241962708806637
City_203,97,59729718552393,94,7352123928657
City_204,86,77615287027146,74,85917318041783
City_205,11,795802144433864,93,6113783018632
City_206,69,15720345102821,18,235208623854927
City_207,64,06932935484404,25,98231032262025
City_208,52,01971381753364,88,75225722959925
City_209,39,04842508135421,23,478024713996646
City_210,70,93580206611514,31,144629312103945
City_211,20,365586668876613,6,739467165076107
City_212,37,71847869530056,84,0950485829931
City_213,6,432267345801723,24,714210040845796
City_214,47,53188607141655,26,673504405645875
City_215,99,52860378093192,70,85467438092388
City_216,99,03951218469103,7,157367190628062
City_217,20,631981276985,66,17107018520531
City_218,61,978747336420305,94,3870319050821
City_219,26,812552220975206,6,234758807965946
City_220,85,15281585657206,25,69628347115338
City_221,89,12694798332555,75,70959901379342
City_222,31,405799307066783,44,63841928553526
City_223,76,37409094939528,86,43230171513731
City_224,37,25978780618344,99,9885425513774
City_225,80,08503809941328,26,169712117868205
City_226,40,504971177266114,84,38004706998153
City_227,12,94086402113872,94,19268088456269
City_228,23,330754402224365,79,29879288460185
City_229,26,364577385268483,58,63573813282448
City_230,32,246668019514736,35,734822665367794
City_231,93,39546288724367,13,562346314122497
City_232,19,76040828758482,41,14769827938598
City_233,48,98432763444931,26,595525736777827
City_234,25,216512683768823,60,45849195239359
City_235,14,631623143806182,44,27649438492166
City_236,46,96636454710757,73,45931031268822
City_237,17,876289243098842,68,26875524462103
City_238,29,747282039029233,9,719441598331057
City_239,92,04908421245362,75,26096537275083
City_240,35,16340970091287,68,28190736819427
City_241,55,49887408772191,70,79649941481445
City_242,29,008313259121486,4,191063453745136
City_243,26,840998857831977,13,973942085723523
City_244,42,76028608925812,72,15340226602068
City_245,78,14073217166278,82,98524484919724
City_246,66,97477795722004,13,075430512127317
City_247,84,59696997073554,54,63451505296606
City_248,68,85616976888429,7,259154698854198
City_249,92,09192441399078,72,24963171785507
City_250,49,11288744655848,84,2508597000405
City_251,18,239977318368073,30,510404002786107
City_252,5,405472337049677,30,12233290773696
City_253,23,382530484645347,44,0353464380726
City_254,3,3606434286095,81,05953455022468
City_255,70,76963537398679,56,58126767603419
City_256,84,29450907089388,60,464963332625764
City_257,50,98203091873139,27,160253603595418
City_258,18,827791980735743,83,33959331599318
City_259,33,389936762638726,91,44760525218
City_260,46,912031941124965,1,194037779938606
City_261,17,3884302063541,16,759285659534562
City_262,31,906782246418487,10,508328978825466
City_263,27,491652468132788,69,56423220564476
City_264,91,40371420310005,39,79734489354952
City_265,77,43952444919233,63,79214361505604
City_266,0,8597528746464578,52,36798554440168
City_267,65,47463769753881,28,827727376416114
City_268,70,396108415178,49,239146607275195
City_269,90,04384853000056,28,63790624590926
City_270,52,42997224899626,78,53102721717794
City_271,68,63339515326452,6,521006284345443
City_272,42,57889193394803,5,255498428956229
City_273,25,219051320967267,86,9840647448577
City_274,46,245823078004875,98,77104503535192
City_275,13,48351396771077,94,53577665420887
City_276,24,979509101997564,55,092820354736446
City_277,84,40764970300485,73,03125847042658
City_278,69,64523139867474,76,58115874549912
City_279,34,44377704417588,12,61795153245121
City_280,8,831918092182212,24,47612826259473
City_281,10,590554539792162,45,61415699975977
City_282,54,68580236389721,76,73040224708606
City_283,70,88747591679503,60,78543096997676
City_284,95,8031705720757,83,66558984210447
City_285,90,76605355495535,73,36085689797827
City_286,63,35174626154908,89,0778802423262
City_287,87,00282251526303,38,367082212046924
City_288,63,22272104611939,35,171427312525495
City_289,12,396656812310514,48,78818615904608
City_290,73,11685531735347,92,83093530949998
City_291,91,48461224067307,20,403994630940037
City_292,56,80760258331,60,71077624843609
City_293,43,854661370986456,8,01475361678915
City_294,22,33202308988459,14,531518531743103
City_295,75,11385242853177,17,378146673984475
City_296,33,74810532615171,96,6198582475176
City_297,76,53114547361935,16,593918884951186
City_298,48,0548359853959,92,42488543772266
City_299,91,96178218868332,62,207455119317025
City_300,59,37506785565995,84,7406133797163
City_301,57,98360558523502,85,62563503936845
City_302,92,22114115068686,97,35917928169042
City_303,85,07286565673185,84,4670921022004
City_304,52,501077702979075,33,601202998676605
City_305,97,00108255621552,28,309374998234738
City_306,29,952374654696545,13,354648514499312
City_307,84,18325961016308,40,02942268108979
City_308,81,73232547748425,84,1939691411407
City_309,67,42502563596815,91,58243298147359
City_310,42,94105570266253,29,623775905490422
City_311,17,429112756838727,8,675882371348731
City_312,21,80832371560567,47,78868400722674
City_313,45,87289678537137,7,422119509389235
City_314,57,0897784169946,55,24154994396538
City_315,36,06924516857756,7,960752003628846
City_316,44,58827078083068,24,98833848956177
City_317,63,83590001883914,79,0867972857315
City_318,39,373720176268534,76,69019637547534
City_319,96,93542435250957,20,058198283450658
City_320,53,45720062194251,43,60563273700729
City_321,79,14375262249236,17,750657786003742
City_322,89,22194187824041,75,9087245919576
City_323,68,18830544342156,66,85697904299911
City_324,50,26379625650189,72,91264357546474
City_325,55,47965603202064,58,424144726860725
City_326,86,97061537455318,81,64781067302275
City_327,12,631324160262613,10,970684010567577
City_328,59,3929414332306,87,80308680543561
City_329,28,677113210229553,56,01892571034287
City_330,24,735148119944682,95,1519428586832
City_331,59,53106312954465,73,6719537132601
City_332,43,682353951894804,10,172481621176088
City_333,6,539615915446062,14,792081319653994
City_334,74,11750039526358,66,9644291699526
City_335,26,302910139310487,27,965548651078407
City_336,94,68402628153196,30,72003853559212
City_337,17,228383715499096,72,50799057548765
City_338,28,13823113962579,19,980085121789216
City_339,88,19945290064273,64,3862592944491
City_340,92,12536636080364,51,00639760345308
City_341,2,8637372112614967,72,98457170255612
City_342,81,85073563448178,39,86439866361589
City_343,27,86324641050111,58,727898873800676
City_344,3,042783800387583,84,72865405829543
City_345,52,83724760629889,55,58422745810206
City_346,37,437356189335944,94,87873551544239
City_347,68,88361257923327,22,557742386624057
City_348,13,61212188331934,99,33942317241595
City_349,6,17326505761736,90,60784268150408
City_350,30,132528169017625,79,94861574761283
City_351,77,946946896018,28,89480959282943
City_352,98,12482309225999,27,179966456115757
City_353,96,13105534407163,24,334534466351677
City_354,69,54715255262188,21,303788432889238
City_355,91,72158598854139,90,67632030122354
City_356,55,41168778396207,46,2963402737806
City_357,3,4428939946558823,92,90036937739931
City_358,95,2541431579157,2,9571105767468575
City_359,3,025914880863423,52,837173106241885
City_360,42,88634938418349,38,12322686519051
City_361,86,98114377371923,38,1138869678465
City_362,54,891239667679294,32,81613037470095
City_363,2,283939796168477,4,867380662053177
City_364,35,98132718726122,35,103815123334236
City_365,54,13751896546379,86,91319479624633
City_366,86,90748402207453,14,655189940065528
City_367,37,42808328225181,91,99598239807355
City_368,34,147387445595314,31,413256727799087
City_369,11,010870319542798,0,4524711383227742
City_370,32,99344262671542,71,46546121116947
City_371,85,55218912975792,16,634359687045364
City_372,8,260831584517314,12,235903057879726
City_373,51,08206747230357,24,098185850475705
City_374,51,325869610368734,34,988384407439035
City_375,81,38017898950488,31,34349952068338
City_376,89,19003194480155,60,15588420891602
City_377,7,770723712314098,9,470167224083681
City_378,33,514556521151405,87,01967926031516
City_379,50,97140989313998,97,96452811536606
City_380,46,04940484247193,48,85802404963133
City_381,62,94969986224336,24,17837757852439
City_382,98,70163604051695,91,69989578025248
City_383,44,28082378560081,93,20971788759532
City_384,30,814263481211768,91,95435744564345
City_385,69,56095707408217,50,75496486800451
City_386,65,47067555158816,39,941804077207664
City_387,48,69506765068328,58,86597171586017
City_388,87,41305363305433,29,10306922793431
City_389,77,86391579534676,77,16028917064321
City_390,50,69278037510425,14,483132512387842
City_391,69,14070968083621,20,201653517658112
City_392,55,965785927596514,88,13317716741736
City_393,68,1296713625977,56,31522089204876
City_394,89,0593903798085,52,825810655770766
City_395,15,54312736905673,92,86926210219461
City_396,54,63295663098792,9,059431297812793
City_397,34,492962705749896,12,952683939024157
City_398,7,602885323944875,84,33522907018714
City_399,73,18404798402918,93,55746661826973
City_400,27,615142012839367,82,43617708208406
City_401,14,899243522480976,18,612901147717842
City_402,70,78288385456179,75,1750251735216
City_403,1,1309299457889055,50,94909341725076
City_404,82,30043991614478,40,93649687845877
City_405,84,60923388122154,31,226718702790702
City_406,10,983098460195729,25,528393034172414
City_407,29,118365129576617,28,618692868161723
City_408,12,84943117481464,51,8087497401453
City_409,27,546018405415516,30,248856730249564
City_410,15,223183731305333,3,4332843745028985
City_411,64,66812403399675,65,80561891526567
City_412,80,99132505951182,50,02767971695845
City_413,63,96145708356965,29,84782701879637
City_414,56,89585736247885,34,544420096665995
City_415,71,64311392356947,23,04269735656187
City_416,42,053775868890106,99,4465991523817
City_417,73,59939097385245,8,159194645756063
City_418,24,3156707310198,10,618173436444545
City_419,31,135686256955296,36,29540916643697
City_420,26,71126385497652,67,64789167985163
City_421,94,260700322592,23,27104557652572
City_422,75,63172246461117,49,07336534371448
City_423,0,25238780255602,97,25381149773234
City_424,91,4805052094173,14,717968800587366
City_425,15,68113960427654,18,067687910442753
City_426,55,68884221260836,29,8047248750266
City_427,85,16172958372763,49,2746892267371
City_428,18,099130131142427,93,36815971523242
City_429,15,116572198935252,99,58558029889242
City_430,28,291772264517267,74,60495336578255
City_431,69,76729762912234,21,4244646975989
City_432,88,55564391187944,3,219359186984283
City_433,59,24436898088916,95,07084019146006
City_434,66,31415702984059,29,595860705566544
City_435,92,41598896456983,91,00077659687145
City_436,20,959609325040983,27,30826490724807
City_437,35,942487276632725,80,87744047489643
City_438,75,89620659464398,40,039005368607036
City_439,26,091039751693835,51,08973284776411
City_440,83,41966386885376,71,31949023716253
City_441,95,53516188847193,4,798848184616789
City_442,5,199397847829679,19,514845118928157
City_443,70,49642560181255,0,36223909129060594
City_444,26,902622518460372,14,147306993734665
City_445,84,70638400461556,52,80219889671994
City_446,5,546545836753669,9,52810436295638
City_447,15,126961890344637,53,540996229487234
City_448,81,43865895436873,76,90769423562156
City_449,45,67302154083125,19,67596353850506
City_450,45,82961358594777,21,974223502198754
City_451,61,5954594762431,46,99529997296759
City_452,94,46024894015021,75,82579208919586
City_453,13,948150108257728,21,72246767344923
City_454,62,80811188626184,61,32381480944088
City_455,40,657754985244075,21,31761514468011
City_456,65,90501965660056,8,148572186918301
City_457,90,82806728065133,47,87260089226363
City_458,57,254750945915475,96,52644102764515
City_459,85,99734100772403,26,097682266721378
City_460,38,55879948423567,52,21790243564681
City_461,17,209459851589916,65,39220532605651
City_462,57,270730577060924,50,85878063343896
City_463,60,76428045770905,82,34359394986583
City_464,50,78432133452656,53,553739205829174
City_465,10,241750065569178,56,6728220634787
City_466,31,955884392114108,39,920289527769526
City_467,60,56205986977995,5,17402034732809
City_468,44,44620618579421,70,25856758065117
City_469,48,588731268724615,52,57909198672748
City_470,63,58039973336679,90,14272335655772
City_471,47,51755168022076,40,498150709053974
City_472,56,39507070859793,71,2943135894142
City_473,19,519808284960593,8,016829165386296
City_474,39,43006393107851,54,47205704378256
City_475,47,80167669127474,53,68337655811523
City_476,78,11976308103316,61,29510152671822
City_477,68,96210740072131,95,02986332618775
City_478,9,008418603124547,16,030281799709723
City_479,3,774332687302684,38,679138483136214
City_480,67,87830561884665,16,709259275279685
City_481,10,362188486094336,60,86407467195618
City_482,20,88165810365037,99,80520871532285
City_483,17,47827557351692,87,20582457477126
City_484,64,10019531530796,23,405254154885057
City_485,54,01566651672317,51,109750006981024
City_486,95,44451148433804,8,734698059762447
City_487,5,04166150118226,25,522207258984885
City_488,77,43760003738412,37,95270962554481
City_489,64,62567693767951,9,679358016167416
City_490,31,72355479167385,69,63289614097677
City_491,35,63664245685395,74,66781786691362
City_492,64,35701295823523,84,24118709012322
City_493,91,02319588354503,73,54372569399798
City_494,37,51418804559452,41,77882370552089
City_495,25,72884855763442,15,169318264281495
City_496,95,3919403642858,3,188776266834936
City_497,5,499648658402412,84,43901327296992
City_498,52,585991556866254,14,003731632773919
City_499,50,292935146610176,85,76823274672007
City_500,66,57146406093607,63,57941709000402
City_501,51,65439201227594,95,30331736962727
City_502,79,29723262511634,31,085744139689766
City_503,37,77814576455902,32,908077140224364
City_504,80,5181772874704,71,50701640758382
City_505,42,398518517277964,99,10276094578047
City_506,26,35423729133085,10,15146111144507
City_507,6,251126163212206,16,818188510521857
City_508,49,669104746321594,36,69070793952785
City_509,30,178118679241706,25,625739290938967
City_510,53,068875388909596,45,846585950977904
City_511,55,478249665806146,95,81389171588448
City_512,16,12974521571171,43,2265664792364
City_513,0,10727885267510784,9,072205501399988
City_514,28,616583720444954,7,233664198719703
City_515,18,50151536857191,73,86259240511058
City_516,5,343176685025785,39,06869333864616
City_517,65,80597406401671,86,21088851845897
City_518,40,84645038151703,89,92338714544049
City_519,82,83738460127452,71,45276865201906
City_520,27,641913544233898,79,24959074479412
City_521,36,20995678294609,85,50744478763215
City_522,59,10346970474504,74,17934042501672
City_523,91,71594321142098,56,15406179467085
City_524,51,07319347964412,42,52026502818802
City_525,0,791616111013016,95,8026209750798
City_526,23,78774008960437,17,027491796117566
City_527,62,70709205247636,85,47004365748703
City_528,25,036481809970002,90,5547906238949
City_529,5,7816126791727545,12,179962851478276
City_530,53,27855132755923,48,98634345710625
City_531,66,5472792247952,49,79738120966475
City_532,11,863672008741144,2,8050123301850305
City_533,11,042166779928653,17,351937933940796
City_534,39,130975341155896,7,682053115084509
City_535,3,225729988889914,65,25606563328722
City_536,41,60105770884004,94,83154730319107
City_537,80,63570838371405,10,030590870417399
City_538,26,907158436419977,93,48067758382123
City_539,12,534712993845421,45,551919743972356
City_540,6,243161379221506,20,734268422796877
City_541,12,9198054629456,25,608909169437233
City_542,69,61395828302709,48,89674652953955
City_543,16,20325786152038,28,3905296697162
City_544,4,275597101550465,16,780992656227756
City_545,1,8536952612122737,68,35145317875069
City_546,38,22649736710827,82,31626015996244
City_547,95,92888320977073,69,96047874632045
City_548,76,5530476625456,3,996190831172408
City_549,47,557349681331075,61,55075412988267
City_550,28,600256110981082,98,226272350313
City_551,63,83961000672892,86,47672690264935
City_552,5,769278953788371,17,704538921021438
City_553,39,61713367381308,78,12366856650821
City_554,55,821998050251324,10,615710448431436
City_555,3,215018188061236,25,937754443136164
City_556,33,26824126192843,88,84035142052224
City_557,3,4699342381432685,75,4212407327642
City_558,22,235292732613242,46,24107526667965
City_559,8,953681547367653,25,22409000167404
City_560,81,76939500187117,79,99956541841941
City_561,3,259911012007677,83,16767301891065
City_562,27,3711536568661,96,65868670606777
City_563,44,401991078973765,20,944066054396483
City_564,76,16293575081265,68,99386211343706
City_565,81,1567620774721,35,94644168209145
City_566,79,91996378352425,17,871994096266086
City_567,97,04691235787305,8,492388915048753
City_568,9,474169948288925,55,25605266543517
City_569,73,11144752380245,69,26150166611416
City_570,20,19334896335263,11,941092171880497
City_571,73,27641549539284,71,27493737868635
City_572,63,887932379309106,98,88006890722042
City_573,35,839643948430854,50,76295376395643
City_574,52,80990412549901,56,98559308115079
City_575,19,556317339674134,61,84752535283352
City_576,40,15409114494026,52,139154967660836
City_577,44,10885990174581,72,26251437975559
City_578,44,29968568218568,92,77033245714517
City_579,81,34772095360542,23,207315166737917
City_580,61,77786472340472,76,0604979184515
City_581,3,8194209894589437,88,29360649278914
City_582,29,45843347140462,44,84223940602513
City_583,20,123764197275197,88,24397500242394
City_584,57,541370784217925,40,620896377077266
City_585,4,200976912167431,16,885648440968193
City_586,75,87341371413042,76,55740287329913
City_587,75,3801322399492,41,88314198271098
City_588,75,34171084859855,51,111390468584894
City_589,64,74158138945334,91,20140851206328
City_590,48,43631019028896,51,334111467755896
City_591,64,26665259402526,88,6611045623394
City_592,75,37491030507353,62,031656885090534
City_593,20,332279141638697,63,65086835831454
City_594,74,36135499739478,14,967335208601462
City_595,65,525247979267,30,83641876137286
City_596,9,863325357548725,66,28695137502696
City_597,14,549378704291783,9,149278990422793
City_598,80,37537034786342,79,13231975146779
City_599,8,905642678078763,22,51403759540862
City_600,25,550338176896936,75,97737389672677
City_601,63,15856876763941,66,89464798575474
City_602,69,86414172369209,86,98493165776894
City_603,19,955873727057394,13,827403408383132
City_604,62,11665908427133,10,937912607066746
City_605,50,18823390601111,15,770728720542104
City_606,69,1775204809533,65,63054379654292
City_607,67,55003649458486,44,30291570535307
City_608,78,97558302000898,71,46414486761213
City_609,52,46570378311336,97,82759865933576
City_610,76,72779743440245,59,17651340494254
City_611,94,60527806146314,77,21032285240186
City_612,30,473404055119456,64,97981410070231
City_613,78,86038503997503,3,099640985444574
City_614,13,45352312416811,80,22615597388479
City_615,34,87088405747842,94,10190237339135
City_616,46,32662779861755,13,355065201726891
City_617,2,9638926434971236,58,07287970486198
City_618,65,26864012562774,32,092632595234875
City_619,11,639912008288821,94,765569752774
City_620,47,14954794592515,85,12338119386546
City_621,42,15494859908946,36,7432901334372
City_622,14,927592950573255,9,818424888809796
City_623,89,96188859828453,62,47623536139647
City_624,83,49909113063823,82,5830223060385
City_625,85,61451462979738,20,715864498943194
City_626,68,65455985365004,13,52541010875682
City_627,82,92078556583877,94,78898300570029
City_628,17,550121594398703,56,35472143739231
City_629,81,22997741567038,75,2721999978609
City_630,66,47021704957334,13,335207964618423
City_631,83,29486019004405,35,54819323115734
City_632,50,26821970323607,38,26456300815947
City_633,13,483856519350168,39,83078849514538
City_634,12,643225732249707,26,282610680339115
City_635,58,934221779362986,34,436090062939414
City_636,49,03226932524182,76,4263963640403
City_637,28,886777447242473,13,778681798049119
City_638,85,52468439233265,64,02037126075065
City_639,39,75283381987842,41,43206223060829
City_640,34,55975075828673,27,711545744659517
City_641,18,10667830991386,28,631254577050658
City_642,87,2631523567963,47,17122126730381
City_643,89,24348471417719,18,696942985422016
City_644,26,624041678852173,76,74911220702079
City_645,58,36919253747299,88,60391254479741
City_646,78,56408455100252,87,19560494653871
City_647,11,821880014494646,0,14351832268735265
City_648,11,804979256120763,75,16203795741657
City_649,66,27038633597589,13,006313120113367
City_650,31,18052881495579,55,30398216807245
City_651,40,83864112887683,20,564765733286116
City_652,41,73068045690154,86,55099065750935
City_653,85,25561907961018,27,665108964757046
City_654,89,68024545719373,45,21886954004914
City_655,90,37052891764438,27,080363503288872
City_656,54,61997482077695,29,35990210740993
City_657,76,50687889530698,93,19786636040708
City_658,13,258958340250349,45,447010743234806
City_659,25,02726714293171,48,36122677545869
City_660,60,25224791296597,15,849708610834078
City_661,47,69338577561586,94,79144466548584
City_662,12,055369851424691,31,566642532147483
City_663,94,81029107828684,2,9286798846820394
City_664,98,0732579719121,10,430404001022387
City_665,1,184410510433065,86,5901676748821
City_666,49,86840727216111,7,640430439872659
City_667,77,97967067384309,91,2846438015552
City_668,53,702462636651184,60,508947030179414
City_669,98,35812144660848,34,004380191315455
City_670,65,15956409761462,63,431864111448824
City_671,31,431149820884773,9,464603700291796
City_672,5,614643591062595,79,33286636162393
City_673,98,18457001924577,33,03980136201824
City_674,45,25126262564123,30,69785894792053
City_675,56,75272936186666,45,710527086856445
City_676,18,871261608433088,65,70392229877329
City_677,13,683209868195734,46,118569107404575
City_678,98,03462347803872,22,55419030021453
City_679,40,26985169650411,66,34035439409496
City_680,61,4295161095741,50,852555940573616
City_681,78,07236786589098,60,85115669098779
City_682,5,65646729979894,20,933498646103153
City_683,40,538594765924486,45,250025994991596
City_684,12,996685294950773,75,28789738050654
City_685,18,62167625986636,7,9411415603774955
City_686,20,444496842110084,45,116474138626586
City_687,7,906237230399182,22,036744092245886
City_688,83,79222052117468,40,32111706737995
City_689,32,22109093499827,39,60508589819914
City_690,65,71484060288573,58,30453736395085
City_691,95,66810584012264,41,82662793447079
City_692,60,153461074627,84,85124994755012
City_693,75,93513247436893,60,00406472742085
City_694,26,999615850701552,72,74846254084842
City_695,61,05145988385049,86,14989985505518
City_696,76,60377813431548,79,97453056252695
City_697,24,953432008736996,72,74654651341505
